sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
70701,line,highway,primary_link,1000,593.4039437934853
77807,line,highway,primary_link,1000,70.80254730289387
77807,line,highway,tertiary,100,181.60050732226668
69909,line,highway,unclassified,1000,349.2321656441896
87815,line,highway,tertiary,1000,8897.460077907524
89751,line,highway,unclassified,500,1122.9748851379404
67983,line,highway,service,100,50.18752080905812
60455,line,highway,motorway,1000,3111.429600693418
14117,line,highway,secondary,500,1259.356463308796
51371,line,man_made,wastewater_plant,1000,2244.9271375077933
2362,line,highway,residential,1000,9031.028301925764
2362,line,highway,footway,1000,9226.81504736815
29201,line,highway,construction,1000,604.4708565006435
60829,line,highway,tertiary,500,130.83312556364567
97597,line,highway,residential,1000,4440.328475473605
79177,line,highway,motorway_link,1000,11219.648712083645
79177,line,highway,primary,1000,2617.0010116167264
93521,line,man_made,water_tower,1000,144.4484794729989
19573,line,highway,residential,500,4908.89228961702
19573,line,highway,service,1000,22181.743765105857
37009,line,highway,trunk_link,500,714.4780145848042
55449,line,highway,residential,100,84.0202822389745
84207,line,highway,tertiary_link,1000,50.65675841849735
12857,line,highway,secondary_link,1000,125.644720664664
117939,line,highway,service,500,74.10561944767521
60353,line,highway,trunk,1000,910.817830315098
101221,line,waterway,drain,1000,1002.4863227409749
94955,line,highway,cycleway,100,177.28581736585352
73755,line,highway,residential,1000,18360.28948477912
110080,line,highway,residential,500,6775.130194580713
128231,line,highway,tertiary,1000,9214.127841688678
71503,line,highway,service,1000,4596.682168611861
103850,line,highway,steps,100,24.626178645662755
39663,line,highway,path,500,31.791741002465947
84719,line,highway,residential,500,1921.8737303002304
14161,line,highway,cycleway,500,436.1453054869064
75529,line,highway,tertiary,500,1128.922672656559
22459,line,highway,steps,1000,7.401260793734252
111940,line,highway,residential,500,3670.313301216804
29201,line,highway,footway,1000,18085.58159074359
83641,line,highway,footway,1000,12541.154551682444
93521,line,highway,footway,100,194.4561532895868
60833,line,highway,tertiary_link,1000,10.038022224096297
9162,line,highway,track,1000,3532.436071875285
72817,line,highway,footway,100,442.7467487818979
4103,line,highway,secondary,500,2609.0950883470737
63931,line,highway,track,500,178.81751743988184
60007,line,highway,motorway,500,1865.883912393248
108138,line,highway,footway,1000,13769.109816879967
78107,line,highway,footway,1000,46845.17312759398
27723,line,highway,track,500,2099.983625771362
27723,line,highway,service,1000,1750.9221659260313
78947,line,highway,tertiary,1000,1072.2054531607937
50093,line,highway,tertiary,500,285.3933682389119
112332,line,highway,service,100,48.52715981355793
63239,line,highway,residential,500,687.7690500228072
90799,line,highway,path,500,949.3528374556668
119993,line,highway,service,1000,5021.409494799614
60353,line,waterway,drain,1000,329.4501573251647
63421,line,waterway,stream,500,214.88679963197904
114379,line,highway,tertiary,500,2796.0222622932315
82079,line,highway,secondary,1000,6342.362550761075
71503,line,waterway,stream,1000,2297.0195695389657
120513,line,highway,path,100,367.8284563202118
109324,line,highway,service,1000,3342.917955652317
74161,line,man_made,reservoir_covered,1000,594.5975860825861
13143,line,highway,track,1000,2419.6298266074714
62493,line,highway,motorway,1000,332.9338523919457
16059,line,highway,residential,500,1898.4314572618068
7974,line,waterway,stream,500,2171.0587754148487
11844,line,highway,tertiary,1000,2237.099379483026
81731,line,highway,service,500,330.0645400562838
6218,line,highway,unclassified,500,165.9260017340164
77049,line,highway,residential,100,45.01430904663289
