sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
63469,polygon,landuse,residential,100,31214.451522935444
14161,polygon,amenity,cinema,500,1830.3221542637202
84997,polygon,amenity,college,500,209442.41990362096
37197,polygon,amenity,post_office,1000,428.7026854395043
75021,polygon,amenity,school,500,11119.07470302494
14161,polygon,building,warehouse,500,538.3457068105477
110666,polygon,building,garage,500,1008.3400363461042
69207,polygon,amenity,school,500,2444.152603368185
12719,polygon,amenity,community_centre,500,1149.3416940120926
83549,polygon,building,church,500,3451.4927275795594
27723,polygon,natural,grassland,500,67814.04506779143
80691,polygon,natural,wood,500,189947.71879970678
103850,polygon,natural,water,500,235.81248082988475
82337,polygon,amenity,grave_yard,1000,24262.58963604444
53151,polygon,tourism,motel,1000,941.0349026384076
90925,polygon,amenity,school,500,27290.115886938194
112834,polygon,building,shed,500,432.4220899775389
77049,polygon,amenity,school,500,37746.49349747619
37725,polygon,amenity,parking,500,1960.7897200472585
117939,polygon,natural,wood,500,12786.558191566655
49327,polygon,building,residential,100,215.3951812358889
52981,polygon,amenity,clinic,1000,98812.97646670813
20997,polygon,building,farm,500,83.33512823104768
103850,polygon,building,apartments,500,571.8502180388508
20085,polygon,landuse,farmland,500,98987.34864162655
11844,polygon,amenity,townhall,100,587.7292872408165
63991,polygon,amenity,cafe,500,237.95345742458278
90819,polygon,landuse,residential,500,46557.94951187766
63991,polygon,building,retail,500,2105.5954981424775
56545,polygon,building,government,500,93.62913761091966
70097,polygon,amenity,bus_station,1000,34.33978635386665
110602,polygon,landuse,residential,500,780361.288065816
94955,polygon,amenity,restaurant,500,449.2963671113537
29201,polygon,building,commercial,500,14711.86043974827
63991,polygon,building,garage,500,98.4528970957164
16073,polygon,landuse,religious,500,8593.656109015887
92019,polygon,building,farm,500,162.2518362444626
84357,polygon,landuse,residential,100,31214.451522273084
82265,polygon,natural,wood,100,46.33004132224189
86479,polygon,landuse,orchard,500,3663.793036926945
82337,polygon,natural,wood,1000,568501.9645816209
86277,polygon,landuse,vineyard,100,22183.144634726217
125965,polygon,building,commercial,500,671.7388632928231
36111,polygon,amenity,place_of_worship,500,2000.7800953524018
68669,polygon,building,semidetached_house,500,148.47037671648675
143602,polygon,building,commercial,1000,1469.3062735716328
83549,polygon,building,parking,500,618.5664647296936
67459,polygon,landuse,residential,500,717702.2120947096
19573,polygon,natural,sand,500,388.8670856219224
110318,polygon,landuse,residential,500,451847.49538064573
40827,polygon,building,house,100,6653.194155357047
84997,polygon,landuse,residential,100,23973.502386562614
83641,polygon,landuse,retail,500,111369.98957946844
134314,polygon,building,commercial,500,1434.9106304971172
109718,polygon,amenity,fire_station,500,743.5809700602072
32537,polygon,building,apartments,500,17081.78706604306
143602,polygon,amenity,car_wash,500,338.95516890307925
125965,polygon,building,house,100,6736.5891759232645
17839,polygon,landuse,residential,500,487091.0906998045
59887,polygon,natural,sand,500,48620.36639405597
84997,polygon,building,roof,500,1545.1875226897096
1212,polygon,amenity,library,500,1308.9022006666196
11844,polygon,building,retail,500,14934.759206158722
104672,polygon,amenity,place_of_worship,500,1643.5083536022132
89847,polygon,building,house,500,475.770257619724
72081,polygon,amenity,university,500,137393.76810158
20165,polygon,landuse,recreation_ground,500,32410.976538411345
99657,polygon,amenity,parking,500,1267.3026974434601
65223,polygon,amenity,place_of_worship,100,3974.645812896992
134260,polygon,amenity,place_of_worship,500,6903.503815013296
87779,polygon,amenity,school,500,17551.792521045078
69909,polygon,amenity,hospital,100,6434.970899029573
53517,polygon,building,church,500,6619.4579584705025
85867,polygon,amenity,school,500,8119.437086390154
70007,polygon,amenity,bicycle_parking,500,18.791012626450673
53401,polygon,landuse,residential,500,753833.2001173376
98865,polygon,amenity,theatre,500,1131.810358212553
89725,polygon,amenity,restaurant,500,676.4083655404287
2362,polygon,landuse,industrial,500,172960.65661953192
109718,polygon,landuse,residential,500,326538.09105012886
79617,polygon,building,apartments,100,2181.2276820970324
14973,polygon,building,residential,500,10558.362946220313
84435,polygon,natural,water,100,7321.953363128731
76465,polygon,building,house,500,191927.27229239518
99657,polygon,landuse,residential,100,31214.451522841668
78015,polygon,building,house,1000,2171.993417583616
32537,polygon,building,commercial,100,328.4248027643221
54169,polygon,landuse,farmland,500,51242.94620182269
73667,polygon,landuse,residential,100,31214.451522403433
20721,polygon,amenity,clinic,1000,1795.31952347501
22459,polygon,building,roof,500,744.2786341942326
74161,polygon,building,storage_tank,500,954.9857497902968
80519,polygon,building,service,500,97.7266006952375
71525,polygon,building,retail,500,6181.953815382493
104672,polygon,building,residential,100,977.7505017037531
6228,polygon,building,house,500,63654.12918138511
19153,polygon,tourism,hotel,500,621.0462924813447
20721,polygon,amenity,bank,1000,932.2673486588676
103850,polygon,building,garage,500,3035.7427094244586
57887,polygon,landuse,commercial,500,47896.4549599013
60829,polygon,landuse,commercial,500,112858.0705000788
20721,polygon,amenity,school,1000,20055.7268745692
60829,polygon,building,apartments,500,1294.1034941524729
56545,polygon,building,detached,500,327.153208686392
25507,polygon,amenity,parking,500,20841.882566522912
70449,polygon,amenity,school,500,40825.87483454327
20721,polygon,building,parking,1000,3184.104195170599
51301,polygon,landuse,retail,500,61566.62407556368
37725,polygon,amenity,fuel,500,351.68950119014744
6218,polygon,building,commercial,500,10028.145594722691
82055,polygon,landuse,industrial,500,36856.27297136159
69197,polygon,building,apartments,500,7609.706877170282
93521,polygon,amenity,school,500,559.020875376211
28425,polygon,building,school,100,1485.8100110547482
63991,polygon,amenity,fuel,500,1226.9591166222647
82847,polygon,amenity,school,500,8538.10325731993
22459,polygon,amenity,bank,500,2035.305290710549
19573,polygon,building,shed,500,85.81418048099917
85867,polygon,natural,water,500,68.00587809688233
2350,polygon,natural,scrub,500,158.57288650678225
37197,polygon,amenity,school,1000,106641.4569148718
37197,polygon,natural,water,500,615.5422709964546
74161,polygon,amenity,marketplace,500,2505.9277130751634
18287,polygon,building,garage,500,89.88174042085228
2653,polygon,building,house,500,703.3977429259562
82991,polygon,building,shed,100,34.12052656095688
11844,polygon,building,civic,100,587.7292872408165
134260,polygon,building,commercial,500,7887.342675849941
112242,polygon,building,house,100,7037.791993095363
4658,polygon,building,house,500,4246.892200560033
79715,polygon,building,retail,500,1450.8669799194772
143602,polygon,amenity,place_of_worship,1000,4405.307716797687
32537,polygon,tourism,hotel,100,127.27671374150016
